date,division,rain_sum
2014-11-05,Musali,0.0
2014-11-06,Musali,0.2
2014-11-07,Musali,0.0
2014-11-08,Musali,0.0
2014-11-09,Musali,0.2
2014-11-10,Musali,0.3
2014-11-11,Musali,0.7
2014-11-12,Musali,9.7
2014-11-13,Musali,12.2
2014-11-14,Musali,6.8
2014-11-15,Musali,2.9
2014-11-16,Musali,4.3
2014-11-17,Musali,3.1
2014-11-18,Musali,6.6
2014-11-19,Musali,3.6
2014-11-20,Musali,20.5
2014-11-21,Musali,20.5
2014-11-22,Musali,24.1
2014-11-23,Musali,3.9
2014-11-24,Musali,5.3
2014-11-25,Musali,19.4
2014-11-26,Musali,7.6
2014-11-27,Musali,119.4
2014-11-28,Musali,26.6
2014-11-29,Musali,3.1
2014-11-30,Musali,8.9
2014-12-01,Musali,6.5
2014-12-02,Musali,4.5
2014-12-03,Musali,0.0
2014-12-04,Musali,0.0
2014-12-05,Musali,0.0
2014-12-06,Musali,1.1
2014-12-07,Musali,1.2
2014-12-08,Musali,5.6
2014-12-09,Musali,11.2
2014-12-10,Musali,12.7
2014-12-11,Musali,0.8
2014-12-12,Musali,4.6
2014-12-13,Musali,4.2
2014-12-14,Musali,0.1
2014-12-15,Musali,4.1
2014-12-16,Musali,7.8
2014-12-17,Musali,26.4
2014-12-18,Musali,4.5
2014-12-19,Musali,3.5
2014-12-20,Musali,21.3
2014-12-21,Musali,16.9
2014-12-22,Musali,34.0
2014-12-23,Musali,9.2
2014-12-24,Musali,11.2
2014-12-25,Musali,14.2
2014-12-26,Musali,5.9
2014-12-27,Musali,20.6
2014-12-28,Musali,16.0
2014-12-29,Musali,11.6
2014-12-30,Musali,0.0
2014-12-31,Musali,0.3
2014-07-01,Palagala,0.2
2014-07-02,Palagala,0.0
2014-07-03,Palagala,0.0
2014-07-04,Palagala,0.0
2014-07-05,Palagala,2.1
2014-07-06,Palagala,1.5
2014-07-07,Palagala,0.0
2014-07-08,Palagala,0.3
2014-07-09,Palagala,0.5
2014-07-10,Palagala,0.6
2014-07-11,Palagala,0.0
2014-07-12,Palagala,0.8
2014-07-13,Palagala,0.5
2014-07-14,Palagala,3.6
2014-07-15,Palagala,0.3
2014-07-16,Palagala,0.3
2014-07-17,Palagala,0.0
2014-07-18,Palagala,1.1
2014-07-19,Palagala,0.0
2014-07-20,Palagala,1.1
2014-07-21,Palagala,0.0
2014-07-22,Palagala,2.1
2014-07-23,Palagala,0.9
2014-07-24,Palagala,0.0
2014-07-25,Palagala,0.3
2014-07-26,Palagala,0.0
2014-07-27,Palagala,1.3
2014-07-28,Palagala,0.9
2014-07-29,Palagala,0.0
2014-07-30,Palagala,1.0
2014-07-31,Palagala,0.2
2014-08-01,Palagala,0.5
2014-08-02,Palagala,0.1
2014-08-03,Palagala,0.9
2014-08-04,Palagala,0.3
2014-08-05,Palagala,0.8
2014-08-06,Palagala,0.0
2014-08-07,Palagala,0.2
2014-08-08,Palagala,2.2
2014-08-09,Palagala,0.6
2014-08-10,Palagala,0.8
2014-08-11,Palagala,0.5
2014-08-12,Palagala,1.0
2014-08-13,Palagala,0.3
2014-08-14,Palagala,0.5
2014-08-15,Palagala,1.1
2014-08-16,Palagala,0.8
2014-08-17,Palagala,2.2
2014-08-18,Palagala,2.0
2014-08-19,Palagala,0.5
2014-08-20,Palagala,0.3
2014-08-21,Palagala,0.9
2014-08-22,Palagala,14.5
2014-08-23,Palagala,7.0
2014-08-24,Palagala,0.3
2014-08-25,Palagala,0.1
2014-08-26,Palagala,0.0
2014-08-27,Palagala,0.0
2014-08-28,Palagala,0.2
2014-08-29,Palagala,2.5
2014-08-30,Palagala,2.4
2014-08-31,Palagala,0.3
2014-09-01,Palagala,1.8
2014-09-02,Palagala,0.9
2014-09-03,Palagala,1.0
2014-09-04,Palagala,10.7
2014-09-05,Palagala,2.2
2014-09-06,Palagala,2.5
2014-09-07,Palagala,1.5
2014-09-08,Palagala,0.8
2014-09-09,Palagala,1.4
2014-09-10,Palagala,1.0
2014-09-11,Palagala,0.7
2014-09-12,Palagala,0.9
2014-09-13,Palagala,0.5
2014-09-14,Palagala,1.2
2014-09-15,Palagala,1.7
2014-09-16,Palagala,1.0
2014-09-17,Palagala,0.4
2014-09-18,Palagala,0.8
2014-09-19,Palagala,0.0
2014-09-20,Palagala,0.0
2014-09-21,Palagala,0.3
2014-09-22,Palagala,1.5
2014-09-23,Palagala,1.0
2014-09-24,Palagala,0.5
2014-09-25,Palagala,30.5
2014-09-26,Palagala,5.1
2014-09-27,Palagala,1.8
2014-09-28,Palagala,9.7
2014-09-29,Palagala,4.6
2014-09-30,Palagala,3.8
2014-10-01,Palagala,15.9
2014-10-02,Palagala,9.2
2014-10-03,Palagala,10.0
2014-10-04,Palagala,8.2
2014-10-05,Palagala,1.1
2014-10-06,Palagala,3.0
2014-10-07,Palagala,3.3
2014-10-08,Palagala,3.1
2014-10-09,Palagala,1.8
2014-10-10,Palagala,1.5
2014-10-11,Palagala,0.0
2014-10-12,Palagala,0.8
2014-10-13,Palagala,0.9
2014-10-14,Palagala,3.5
2014-10-15,Palagala,4.7
2014-10-16,Palagala,4.4
2014-10-17,Palagala,23.9
2014-10-18,Palagala,26.2
2014-10-19,Palagala,15.4
2014-10-20,Palagala,11.0
2014-10-21,Palagala,11.5
2014-10-22,Palagala,22.4
2014-10-23,Palagala,7.8
2014-10-24,Palagala,3.9
2014-10-25,Palagala,14.3
2014-10-26,Palagala,6.1
2014-10-27,Palagala,1.8
2014-10-28,Palagala,3.9
2014-10-29,Palagala,3.3
2014-10-30,Palagala,18.6
2014-10-31,Palagala,14.7
2014-11-01,Palagala,0.0
2014-11-02,Palagala,10.2
2014-11-03,Palagala,36.9
2014-11-04,Palagala,21.8
2014-11-05,Palagala,0.7
2014-11-06,Palagala,0.0
2014-11-07,Palagala,0.0
2014-11-08,Palagala,0.0
2014-11-09,Palagala,0.8
2014-11-10,Palagala,0.0
2014-11-11,Palagala,0.9
2014-11-12,Palagala,6.1
2014-11-13,Palagala,9.7
2014-11-14,Palagala,8.6
2014-11-15,Palagala,0.4
2014-11-16,Palagala,5.9
2014-11-17,Palagala,1.8
2014-11-18,Palagala,5.0
2014-11-19,Palagala,7.3
2014-11-20,Palagala,14.3
2014-11-21,Palagala,13.1
2014-11-22,Palagala,17.4
2014-11-23,Palagala,32.9
2014-11-24,Palagala,2.6
2014-11-25,Palagala,30.7
2014-11-26,Palagala,20.6
2014-11-27,Palagala,21.0
2014-11-28,Palagala,24.3
2014-11-29,Palagala,2.8
2014-11-30,Palagala,1.2
2014-12-01,Palagala,4.4
2014-12-02,Palagala,9.9
2014-12-03,Palagala,3.5
2014-12-04,Palagala,0.0
2014-12-05,Palagala,1.2
2014-12-06,Palagala,12.2
2014-12-07,Palagala,7.5
2014-12-08,Palagala,12.3
2014-12-09,Palagala,10.3
2014-12-10,Palagala,10.4
2014-12-11,Palagala,2.3
2014-12-12,Palagala,8.3
2014-12-13,Palagala,3.9
2014-12-14,Palagala,0.4
2014-12-15,Palagala,4.0
2014-12-16,Palagala,3.8
2014-12-17,Palagala,30.3
2014-12-18,Palagala,22.1
2014-12-19,Palagala,4.8
2014-12-20,Palagala,42.4
2014-12-21,Palagala,15.2
2014-12-22,Palagala,92.6
2014-12-23,Palagala,18.0
2014-12-24,Palagala,13.5
2014-12-25,Palagala,29.2
2014-12-26,Palagala,24.2
2014-12-27,Palagala,6.0
2014-12-28,Palagala,15.2
2014-12-29,Palagala,1.5
2014-12-30,Palagala,4.0
2014-12-31,Palagala,1.3
2014-07-01,Sammanthurai,2.2
2014-07-02,Sammanthurai,0.0
2014-07-03,Sammanthurai,0.1
2014-07-04,Sammanthurai,0.0
2014-07-05,Sammanthurai,2.3
2014-07-06,Sammanthurai,1.9
2014-07-07,Sammanthurai,0.0
2014-07-08,Sammanthurai,0.2
2014-07-09,Sammanthurai,0.0
2014-07-10,Sammanthurai,0.0
2014-07-11,Sammanthurai,0.0
2014-07-12,Sammanthurai,0.0
2014-07-13,Sammanthurai,0.0
2014-07-14,Sammanthurai,0.0
2014-07-15,Sammanthurai,0.0
2014-07-16,Sammanthurai,0.0
2014-07-17,Sammanthurai,0.0
2014-07-18,Sammanthurai,0.2
2014-07-19,Sammanthurai,0.0
2014-07-20,Sammanthurai,0.0
2014-07-21,Sammanthurai,0.0
2014-07-22,Sammanthurai,0.2
2014-07-23,Sammanthurai,0.0
2014-07-24,Sammanthurai,0.0
2014-07-25,Sammanthurai,0.0
2014-07-26,Sammanthurai,2.7
2014-07-27,Sammanthurai,0.6
2014-07-28,Sammanthurai,0.2
2014-07-29,Sammanthurai,0.1
2014-07-30,Sammanthurai,0.0
2014-07-31,Sammanthurai,0.0
2014-08-01,Sammanthurai,0.0
2014-08-02,Sammanthurai,0.0
2014-08-03,Sammanthurai,0.0
2014-08-04,Sammanthurai,0.2
2014-08-05,Sammanthurai,0.8
2014-08-06,Sammanthurai,1.8
2014-08-07,Sammanthurai,0.3
2014-08-08,Sammanthurai,9.8
2014-08-09,Sammanthurai,0.0
2014-08-10,Sammanthurai,4.3
2014-08-11,Sammanthurai,8.4
2014-08-12,Sammanthurai,4.9
2014-08-13,Sammanthurai,5.5
2014-08-14,Sammanthurai,2.5
2014-08-15,Sammanthurai,2.9
2014-08-16,Sammanthurai,3.5
2014-08-17,Sammanthurai,10.8
2014-08-18,Sammanthurai,3.3
2014-08-19,Sammanthurai,6.5
2014-08-20,Sammanthurai,6.8
2014-08-21,Sammanthurai,1.1
2014-08-22,Sammanthurai,9.4
2014-08-23,Sammanthurai,1.8
2014-08-24,Sammanthurai,10.2
2014-08-25,Sammanthurai,3.9
2014-08-26,Sammanthurai,0.0
2014-08-27,Sammanthurai,0.0
2014-08-28,Sammanthurai,0.0
2014-08-29,Sammanthurai,0.0
2014-08-30,Sammanthurai,0.0
2014-08-31,Sammanthurai,0.4
2014-09-01,Sammanthurai,2.2
2014-09-02,Sammanthurai,10.4
2014-09-03,Sammanthurai,6.5
2014-09-04,Sammanthurai,9.8
2014-09-05,Sammanthurai,10.6
2014-09-06,Sammanthurai,9.2
2014-09-07,Sammanthurai,3.4
2014-09-08,Sammanthurai,1.6
2014-09-09,Sammanthurai,4.0
2014-09-10,Sammanthurai,7.9
2014-09-11,Sammanthurai,0.6
2014-09-12,Sammanthurai,0.9
2014-09-13,Sammanthurai,0.2
2014-09-14,Sammanthurai,2.5
2014-09-15,Sammanthurai,1.2
2014-09-16,Sammanthurai,0.0
2014-09-17,Sammanthurai,0.1
2014-09-18,Sammanthurai,0.9
2014-09-19,Sammanthurai,0.0
2014-09-20,Sammanthurai,0.0
2014-09-21,Sammanthurai,0.0
2014-09-22,Sammanthurai,0.1
2014-09-23,Sammanthurai,0.4
2014-09-24,Sammanthurai,0.7
2014-09-25,Sammanthurai,3.5
2014-09-26,Sammanthurai,9.0
2014-09-27,Sammanthurai,3.9
2014-09-28,Sammanthurai,5.7
2014-09-29,Sammanthurai,1.3
2014-09-30,Sammanthurai,14.1
2014-10-01,Sammanthurai,9.6
2014-10-02,Sammanthurai,18.0
2014-10-03,Sammanthurai,6.4
2014-10-04,Sammanthurai,9.7
2014-10-05,Sammanthurai,11.8
2014-10-06,Sammanthurai,5.1
2014-10-07,Sammanthurai,8.8
2014-10-08,Sammanthurai,8.8
2014-10-09,Sammanthurai,8.4
2014-10-10,Sammanthurai,2.7
2014-10-11,Sammanthurai,0.0
2014-10-12,Sammanthurai,1.6
2014-10-13,Sammanthurai,0.5
2014-10-14,Sammanthurai,8.9
2014-10-15,Sammanthurai,4.1
2014-10-16,Sammanthurai,10.0
2014-10-17,Sammanthurai,15.6
2014-10-18,Sammanthurai,14.2
2014-10-19,Sammanthurai,9.9
2014-10-20,Sammanthurai,15.3
2014-10-21,Sammanthurai,12.8
2014-10-22,Sammanthurai,2.2
2014-10-23,Sammanthurai,13.5
2014-10-24,Sammanthurai,4.7
2014-10-25,Sammanthurai,6.0
2014-10-26,Sammanthurai,2.4
2014-10-27,Sammanthurai,1.5
2014-10-28,Sammanthurai,3.7
2014-10-29,Sammanthurai,6.8
2014-10-30,Sammanthurai,7.8
2014-10-31,Sammanthurai,7.5
2014-11-01,Sammanthurai,0.2
2014-11-02,Sammanthurai,17.6
2014-11-03,Sammanthurai,1.1
2014-11-04,Sammanthurai,13.1
2014-11-05,Sammanthurai,0.4
2014-11-06,Sammanthurai,0.0
2014-11-07,Sammanthurai,0.0
2014-11-08,Sammanthurai,0.0
2014-11-09,Sammanthurai,0.3
2014-11-10,Sammanthurai,1.4
2014-11-11,Sammanthurai,3.9
2014-11-12,Sammanthurai,4.7
2014-11-13,Sammanthurai,8.8
2014-11-14,Sammanthurai,3.7
2014-11-15,Sammanthurai,4.3
2014-11-16,Sammanthurai,3.5
2014-11-17,Sammanthurai,2.9
2014-11-18,Sammanthurai,5.3
2014-11-19,Sammanthurai,33.4
2014-11-20,Sammanthurai,25.9
2014-11-21,Sammanthurai,11.5
2014-11-22,Sammanthurai,28.8
2014-11-23,Sammanthurai,30.8
2014-11-24,Sammanthurai,5.7
2014-11-25,Sammanthurai,83.2
2014-11-26,Sammanthurai,18.7
2014-11-27,Sammanthurai,7.9
2014-11-28,Sammanthurai,6.0
2014-11-29,Sammanthurai,8.4
2014-11-30,Sammanthurai,0.7
2014-12-01,Sammanthurai,2.0
2014-12-02,Sammanthurai,6.3
2014-12-03,Sammanthurai,6.4
2014-12-04,Sammanthurai,0.0
2014-12-05,Sammanthurai,17.6
2014-12-06,Sammanthurai,21.5
2014-12-07,Sammanthurai,5.8
2014-12-08,Sammanthurai,18.7
2014-12-09,Sammanthurai,11.2
2014-12-10,Sammanthurai,9.3
2014-12-11,Sammanthurai,1.3
2014-12-12,Sammanthurai,9.7
2014-12-13,Sammanthurai,4.5
2014-12-14,Sammanthurai,2.4
2014-12-15,Sammanthurai,1.4
2014-12-16,Sammanthurai,1.8
2014-12-17,Sammanthurai,35.6
2014-12-18,Sammanthurai,23.6
2014-12-19,Sammanthurai,29.7
2014-12-20,Sammanthurai,99.6
2014-12-21,Sammanthurai,28.0
2014-12-22,Sammanthurai,39.8
2014-12-23,Sammanthurai,71.5
2014-12-24,Sammanthurai,44.9
2014-12-25,Sammanthurai,69.4
2014-12-26,Sammanthurai,105.5
2014-12-27,Sammanthurai,24.3
2014-12-28,Sammanthurai,19.2
2014-12-29,Sammanthurai,1.6
2014-12-30,Sammanthurai,2.8
2014-12-31,Sammanthurai,1.5
2014-07-01,Seruvila,0.0
2014-07-02,Seruvila,0.0
2014-07-03,Seruvila,0.6
2014-07-04,Seruvila,0.0
2014-07-05,Seruvila,2.2
2014-07-06,Seruvila,4.2
2014-07-07,Seruvila,0.0
2014-07-08,Seruvila,0.0
2014-07-09,Seruvila,0.0
2014-07-10,Seruvila,0.0
2014-07-11,Seruvila,0.0
2014-07-12,Seruvila,0.0
2014-07-13,Seruvila,0.0
2014-07-14,Seruvila,0.0
2014-07-15,Seruvila,0.2
2014-07-16,Seruvila,0.0
2014-07-17,Seruvila,0.0
2014-07-18,Seruvila,0.0
2014-07-19,Seruvila,0.0
2014-07-20,Seruvila,0.0
2014-07-21,Seruvila,0.0
2014-07-22,Seruvila,0.0
2014-07-23,Seruvila,0.0
2014-07-24,Seruvila,0.0
2014-07-25,Seruvila,0.0
2014-07-26,Seruvila,1.8
2014-07-27,Seruvila,0.0
2014-07-28,Seruvila,0.0
2014-07-29,Seruvila,0.0
2014-07-30,Seruvila,0.0
2014-07-31,Seruvila,0.0
2014-08-01,Seruvila,0.0
2014-08-02,Seruvila,0.2
2014-08-03,Seruvila,0.2
2014-08-04,Seruvila,0.0
2014-08-05,Seruvila,0.0
2014-08-06,Seruvila,0.0
2014-08-07,Seruvila,4.6
2014-08-08,Seruvila,1.7
2014-08-09,Seruvila,0.8
2014-08-10,Seruvila,4.3
2014-08-11,Seruvila,1.0
2014-08-12,Seruvila,0.9
2014-08-13,Seruvila,0.0
2014-08-14,Seruvila,1.5
2014-08-15,Seruvila,6.3
2014-08-16,Seruvila,12.4
2014-08-17,Seruvila,13.9
2014-08-18,Seruvila,18.3
2014-08-19,Seruvila,6.3
2014-08-20,Seruvila,3.3
2014-08-21,Seruvila,3.5
2014-08-22,Seruvila,13.4
2014-08-23,Seruvila,0.0
2014-08-24,Seruvila,1.8
2014-08-25,Seruvila,0.0
2014-08-26,Seruvila,0.0
2014-08-27,Seruvila,0.0
2014-08-28,Seruvila,0.0
2014-08-29,Seruvila,0.0
2014-08-30,Seruvila,0.0
2014-08-31,Seruvila,0.0
2014-09-01,Seruvila,0.2
2014-09-02,Seruvila,1.4
2014-09-03,Seruvila,0.9
2014-09-04,Seruvila,2.5
2014-09-05,Seruvila,0.3
2014-09-06,Seruvila,0.0
2014-09-07,Seruvila,0.0
2014-09-08,Seruvila,0.0
2014-09-09,Seruvila,0.0
2014-09-10,Seruvila,1.0
2014-09-11,Seruvila,8.9
2014-09-12,Seruvila,1.8
2014-09-13,Seruvila,0.1
2014-09-14,Seruvila,0.6
2014-09-15,Seruvila,0.2
2014-09-16,Seruvila,0.0
2014-09-17,Seruvila,0.0
2014-09-18,Seruvila,0.0
2014-09-19,Seruvila,0.1
2014-09-20,Seruvila,0.0
2014-09-21,Seruvila,0.4
2014-09-22,Seruvila,0.2
2014-09-23,Seruvila,1.4
2014-09-24,Seruvila,0.7
2014-09-25,Seruvila,0.2
2014-09-26,Seruvila,39.6
2014-09-27,Seruvila,1.7
2014-09-28,Seruvila,4.9
2014-09-29,Seruvila,5.8
2014-09-30,Seruvila,4.1
2014-10-01,Seruvila,4.3
2014-10-02,Seruvila,5.3
2014-10-03,Seruvila,7.6
2014-10-04,Seruvila,2.9
2014-10-05,Seruvila,0.0
2014-10-06,Seruvila,0.6
2014-10-07,Seruvila,1.2
2014-10-08,Seruvila,0.4
2014-10-09,Seruvila,2.6
2014-10-10,Seruvila,0.2
2014-10-11,Seruvila,0.0
2014-10-12,Seruvila,0.1
2014-10-13,Seruvila,0.0
2014-10-14,Seruvila,3.7
2014-10-15,Seruvila,5.0
2014-10-16,Seruvila,18.0
2014-10-17,Seruvila,13.1
2014-10-18,Seruvila,30.4
2014-10-19,Seruvila,11.4
2014-10-20,Seruvila,11.8
2014-10-21,Seruvila,5.6
2014-10-22,Seruvila,1.4
2014-10-23,Seruvila,17.9
2014-10-24,Seruvila,0.5
2014-10-25,Seruvila,5.7
2014-10-26,Seruvila,0.7
2014-10-27,Seruvila,1.6
2014-10-28,Seruvila,2.9
2014-10-29,Seruvila,6.2
2014-10-30,Seruvila,10.8
2014-10-31,Seruvila,9.2
2014-11-01,Seruvila,0.1
2014-11-02,Seruvila,1.1
2014-11-03,Seruvila,19.1
2014-11-04,Seruvila,4.8
2014-11-05,Seruvila,0.0
2014-11-06,Seruvila,0.0
2014-11-07,Seruvila,0.0
2014-11-08,Seruvila,0.0
2014-11-09,Seruvila,0.0
2014-11-10,Seruvila,0.0
2014-11-11,Seruvila,2.4
2014-11-12,Seruvila,15.7
2014-11-13,Seruvila,11.3
2014-11-14,Seruvila,4.7
2014-11-15,Seruvila,4.0
2014-11-16,Seruvila,8.5
2014-11-17,Seruvila,5.5
2014-11-18,Seruvila,12.9
2014-11-19,Seruvila,14.3
2014-11-20,Seruvila,31.8
2014-11-21,Seruvila,41.5
2014-11-22,Seruvila,26.4
2014-11-23,Seruvila,7.5
2014-11-24,Seruvila,4.5
2014-11-25,Seruvila,64.0
2014-11-26,Seruvila,34.0
2014-11-27,Seruvila,33.8
2014-11-28,Seruvila,15.8
2014-11-29,Seruvila,0.9
2014-11-30,Seruvila,4.4
2014-12-01,Seruvila,4.0
2014-12-02,Seruvila,13.0
2014-12-03,Seruvila,9.0
2014-12-04,Seruvila,0.1
2014-12-05,Seruvila,1.3
2014-12-06,Seruvila,15.5
2014-12-07,Seruvila,9.5
2014-12-08,Seruvila,16.3
2014-12-09,Seruvila,7.8
2014-12-10,Seruvila,9.6
2014-12-11,Seruvila,1.0
2014-12-12,Seruvila,8.4
2014-12-13,Seruvila,2.2
2014-12-14,Seruvila,2.0
2014-12-15,Seruvila,6.9
2014-12-16,Seruvila,9.8
2014-12-17,Seruvila,39.7
2014-12-18,Seruvila,21.2
2014-12-19,Seruvila,14.0
2014-12-20,Seruvila,83.9
2014-12-21,Seruvila,41.7
2014-12-22,Seruvila,103.4
2014-12-23,Seruvila,46.8
2014-12-24,Seruvila,35.1
2014-12-25,Seruvila,18.1
2014-12-26,Seruvila,51.3
2014-12-27,Seruvila,51.7
2014-12-28,Seruvila,31.9
2014-12-29,Seruvila,9.5
2014-12-30,Seruvila,0.0
2014-12-31,Seruvila,0.9
2014-07-01,Thanamalwila,0.2
2014-07-02,Thanamalwila,1.8
2014-07-03,Thanamalwila,0.4
2014-07-04,Thanamalwila,0.3
2014-07-05,Thanamalwila,0.2
2014-07-06,Thanamalwila,0.0
2014-07-07,Thanamalwila,0.0
2014-07-08,Thanamalwila,0.4
2014-07-09,Thanamalwila,0.0
2014-07-10,Thanamalwila,0.8
2014-07-11,Thanamalwila,0.0
2014-07-12,Thanamalwila,0.0
2014-07-13,Thanamalwila,0.0
2014-07-14,Thanamalwila,0.0
2014-07-15,Thanamalwila,0.0
2014-07-16,Thanamalwila,0.1
2014-07-17,Thanamalwila,0.0
2014-07-18,Thanamalwila,0.4
2014-07-19,Thanamalwila,0.0
2014-07-20,Thanamalwila,0.0
2014-07-21,Thanamalwila,0.0
2014-07-22,Thanamalwila,0.3
2014-07-23,Thanamalwila,0.2
2014-07-24,Thanamalwila,0.0
2014-07-25,Thanamalwila,0.0
2014-07-26,Thanamalwila,0.4
2014-07-27,Thanamalwila,0.4
2014-07-28,Thanamalwila,0.4
2014-07-29,Thanamalwila,0.0
2014-07-30,Thanamalwila,0.0
2014-07-31,Thanamalwila,0.0
2014-08-01,Thanamalwila,0.0
2014-08-02,Thanamalwila,0.0
2014-08-03,Thanamalwila,0.8
2014-08-04,Thanamalwila,0.0
2014-08-05,Thanamalwila,0.2
2014-08-06,Thanamalwila,0.3
2014-08-07,Thanamalwila,0.4
2014-08-08,Thanamalwila,2.0
2014-08-09,Thanamalwila,0.2
2014-08-10,Thanamalwila,0.2
2014-08-11,Thanamalwila,0.4
2014-08-12,Thanamalwila,0.4
2014-08-13,Thanamalwila,0.2
2014-08-14,Thanamalwila,1.0
2014-08-15,Thanamalwila,1.9
2014-08-16,Thanamalwila,0.2
2014-08-17,Thanamalwila,0.2
2014-08-18,Thanamalwila,1.2
2014-08-19,Thanamalwila,0.8
2014-08-20,Thanamalwila,0.3
2014-08-21,Thanamalwila,6.2
2014-08-22,Thanamalwila,6.2
2014-08-23,Thanamalwila,1.8
2014-08-24,Thanamalwila,0.9
2014-08-25,Thanamalwila,1.2
2014-08-26,Thanamalwila,0.0
2014-08-27,Thanamalwila,0.0
2014-08-28,Thanamalwila,0.0
2014-08-29,Thanamalwila,0.0
2014-08-30,Thanamalwila,0.4
2014-08-31,Thanamalwila,0.6
2014-09-01,Thanamalwila,1.7
2014-09-02,Thanamalwila,2.8
2014-09-03,Thanamalwila,2.3
2014-09-04,Thanamalwila,1.0
2014-09-05,Thanamalwila,1.5
2014-09-06,Thanamalwila,0.7
2014-09-07,Thanamalwila,1.3
2014-09-08,Thanamalwila,1.2
2014-09-09,Thanamalwila,0.1
2014-09-10,Thanamalwila,1.6
2014-09-11,Thanamalwila,0.8
2014-09-12,Thanamalwila,0.8
2014-09-13,Thanamalwila,1.0
2014-09-14,Thanamalwila,0.5
2014-09-15,Thanamalwila,1.0
2014-09-16,Thanamalwila,0.9
2014-09-17,Thanamalwila,0.4
2014-09-18,Thanamalwila,1.2
2014-09-19,Thanamalwila,1.5
2014-09-20,Thanamalwila,0.0
2014-09-21,Thanamalwila,0.0
2014-09-22,Thanamalwila,0.3
2014-09-23,Thanamalwila,1.4
2014-09-24,Thanamalwila,1.1
2014-09-25,Thanamalwila,3.3
2014-09-26,Thanamalwila,2.4
2014-09-27,Thanamalwila,5.1
2014-09-28,Thanamalwila,7.1
2014-09-29,Thanamalwila,12.5
2014-09-30,Thanamalwila,7.7
2014-10-01,Thanamalwila,12.7
2014-10-02,Thanamalwila,20.9
2014-10-03,Thanamalwila,10.6
2014-10-04,Thanamalwila,11.8
2014-10-05,Thanamalwila,2.7
2014-10-06,Thanamalwila,1.9
2014-10-07,Thanamalwila,0.7
2014-10-08,Thanamalwila,0.1
2014-10-09,Thanamalwila,1.5
2014-10-10,Thanamalwila,1.5
2014-10-11,Thanamalwila,0.1
2014-10-12,Thanamalwila,0.3
2014-10-13,Thanamalwila,0.3
2014-10-14,Thanamalwila,6.8
2014-10-15,Thanamalwila,23.3
2014-10-16,Thanamalwila,175.4
2014-10-17,Thanamalwila,16.8
2014-10-18,Thanamalwila,21.1
2014-10-19,Thanamalwila,3.6
2014-10-20,Thanamalwila,7.2
2014-10-21,Thanamalwila,19.1
2014-10-22,Thanamalwila,5.3
2014-10-23,Thanamalwila,4.2
2014-10-24,Thanamalwila,5.3
2014-10-25,Thanamalwila,10.6
2014-10-26,Thanamalwila,1.9
2014-10-27,Thanamalwila,4.4
2014-10-28,Thanamalwila,10.2
2014-10-29,Thanamalwila,22.1
2014-10-30,Thanamalwila,3.1
2014-10-31,Thanamalwila,4.8
2014-11-01,Thanamalwila,9.8
2014-11-02,Thanamalwila,0.4
2014-11-03,Thanamalwila,8.2
2014-11-04,Thanamalwila,1.1
2014-11-05,Thanamalwila,0.0
2014-11-06,Thanamalwila,3.0
2014-11-07,Thanamalwila,1.2
2014-11-08,Thanamalwila,0.1
2014-11-09,Thanamalwila,0.1
2014-11-10,Thanamalwila,1.0
2014-11-11,Thanamalwila,3.3
2014-11-12,Thanamalwila,25.6
2014-11-13,Thanamalwila,16.7
2014-11-14,Thanamalwila,5.9
2014-11-15,Thanamalwila,1.2
2014-11-16,Thanamalwila,4.2
2014-11-17,Thanamalwila,0.0
2014-11-18,Thanamalwila,0.3
2014-11-19,Thanamalwila,11.4
2014-11-20,Thanamalwila,6.8
2014-11-21,Thanamalwila,11.0
2014-11-22,Thanamalwila,44.1
2014-11-23,Thanamalwila,36.8
2014-11-24,Thanamalwila,6.1
2014-11-25,Thanamalwila,18.0
2014-11-26,Thanamalwila,2.9
2014-11-27,Thanamalwila,21.2
2014-11-28,Thanamalwila,9.1
2014-11-29,Thanamalwila,4.3
2014-11-30,Thanamalwila,1.9
2014-12-01,Thanamalwila,3.0
2014-12-02,Thanamalwila,6.9
2014-12-03,Thanamalwila,1.6
2014-12-04,Thanamalwila,3.9
2014-12-05,Thanamalwila,0.2
2014-12-06,Thanamalwila,5.3
2014-12-07,Thanamalwila,1.7
2014-12-08,Thanamalwila,11.1
2014-12-09,Thanamalwila,7.1
2014-12-10,Thanamalwila,5.4
2014-12-11,Thanamalwila,0.2
2014-12-12,Thanamalwila,5.0
2014-12-13,Thanamalwila,0.0
2014-12-14,Thanamalwila,0.0
2014-12-15,Thanamalwila,5.2
2014-12-16,Thanamalwila,0.9
2014-12-17,Thanamalwila,38.8
2014-12-18,Thanamalwila,26.4
2014-12-19,Thanamalwila,8.3
2014-12-20,Thanamalwila,17.3
2014-12-21,Thanamalwila,16.1
2014-12-22,Thanamalwila,91.1
2014-12-23,Thanamalwila,53.6
2014-12-24,Thanamalwila,53.7
2014-12-25,Thanamalwila,94.8
2014-12-26,Thanamalwila,32.1
2014-12-27,Thanamalwila,2.2
2014-12-28,Thanamalwila,58.2
2014-12-29,Thanamalwila,8.8
2014-12-30,Thanamalwila,0.0
2014-12-31,Thanamalwila,1.3
2014-07-01,Vavuniya South,0.6
2014-07-02,Vavuniya South,0.0
2014-07-03,Vavuniya South,1.3
